,Date,tweets,User Location,hashtag
4775,10/11/2019 11:18,@chrisgeidner I don't care what she spent but I do want to applaud her double standards! #MAGA2020,The Ohio State University ,#MAGA2020
4776,10/11/2019 11:18,"""Left-wing Rioters Attack Trump Supporters Leaving Minneapolis Rally"": https://t.co/bAbmtntJVX #LiberalismIsAMentalDisorder #MAGA2020 #KAG",United States,#MAGA2020
4777,10/11/2019 11:17,"Yes!  A president that tells it like it is!  Speaks the direct truth.  Who needs a stinking sugar coating, two face… https://t.co/jhuAY5DI6o",,#MAGA2020
4778,10/11/2019 11:17,@abc @msnbc @pravda @cbs @nbcnews is hiding these pics and Twitter is making it hard to retweet them. Is this Const… https://t.co/0OpwBL2cG0,"Atlanta, GA",#MAGA2020
4779,10/11/2019 11:13,"@kilmeade you made the BIGTIME at last! Did you Thank OUR President for the compliment? 

#7/10 good journalist 
ha… https://t.co/JJoX04Huo7",Salem,#MAGA2020
4780,10/11/2019 11:12,Gotta love that !!’ Trump Trump Trump all the way !!! #WWG1WGA  #Trump2020LandslideVictory  #MAGA2020 https://t.co/HpiK4r2cXk,United States,#MAGA2020
4781,10/11/2019 11:12,@RudyGiuliani is a tawdry crook and grifter sliding to oblivion..... @realDonaldTrump #MAGA #MAGA2020… https://t.co/ehrxjS6VVs,,#MAGA2020
4782,10/11/2019 11:12,The perfect pair. @ewarren is a practicing liar and @AndrewGillum is under investigation by the FBI.   #MAGA2020… https://t.co/86TzFfI4Na,,#MAGA2020
4783,10/11/2019 11:10,#MAGA2020 #Trump2020LandslideVictory wow Trump supports are just plain dumb! #trumpmeltdown… https://t.co/R0qfJwsm84,"Illinois, USA",#MAGA2020
4784,10/11/2019 11:08,@prince Sad! I used to like Prince!! 👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻… https://t.co/5GMzmkN1SW,,#MAGA2020
4785,10/11/2019 11:07,"@SpeakerPelosi Hey Nanc, why don't you ask your son, Biden and his son, and perhaps Kerry's son about the goings on… https://t.co/25CtGijxcF",United States,#MAGA2020
4786,10/11/2019 11:07,I pray that they never kill anyone. But they are so violent that it could very well happen. Shame on you… https://t.co/rViY43MdOl,USA,#MAGA2020
4787,10/11/2019 11:07,@NoTrump4me Cant do better than #Winning - and so we did!  #MAGA2020,"USA, I LOVE MY PRESIDENT!",#MAGA2020
4788,10/11/2019 11:06,@Salon #MAGA2020  your job is next!,,#MAGA2020
4789,10/11/2019 11:06,"@IlhanMN Conspiracy theories are not theories nor is it a conspiracy if the information is true, that's the part yo… https://t.co/hYQhXxhUA2",I can be anywhere in the world,#MAGA2020
4790,10/11/2019 11:06,"@realDonaldTrump Every time people start to see the real you, you deflect by talking about the wall.  Unfortunately… https://t.co/DvbY5OsmUm","Awesomeville, TN",#MAGA2020
4791,10/11/2019 11:05,@Jordan_Sather_ GOAT!!! #MAGA2020,,#MAGA2020
4792,10/11/2019 11:05,@ClintEastwoodLA @realDonaldTrump Making the American experiment alive and well. #MAGA2020,Vt &Maine,#MAGA2020
4793,10/11/2019 11:04,"(null) Fact Check: No, the Indictments of 2 Rudy Giuliani Aides Did Not Stem from the Ukraine Call… https://t.co/luHHGZvEBV",,#MAGA2020
4794,10/11/2019 11:03,@RepAdamSchiff @SpeakerPelosi @RepJerryNadler This is FOR you crazy Democrats! Again the silent majority WILL be he… https://t.co/5PRISCXM9P,,#MAGA2020
4795,10/11/2019 11:02,"Happy RED Friday!!

#MAGA2020 https://t.co/w02Tt2YMuA","Clearwater, Florida",#MAGA2020
4796,10/11/2019 11:02,@HillaryClinton ....And when I look in the mirror I should be so ashamed of them all but I am a narcissist so of co… https://t.co/7S7jQaMR8T,,#MAGA2020
4797,10/11/2019 11:02,@IlhanMN Keep on Trumpin Patriots!! America depends on it!!! President @realDonaldTrump  is the Greatest President… https://t.co/Y96CR0ijyC,"Davidsville, PA",#MAGA2020
4798,10/11/2019 11:00,Priceless 💋#MAGA2020 https://t.co/vwrNXmG99E,,#MAGA2020
4799,10/11/2019 10:57,@Luka458 @mickelodoole @T_FLgal @tweets4poppy @GinnyGinny_1 @yragnkcf @LadyNY4Ever @MeltingInMarana @RodHillis1… https://t.co/Cw1nD7BUPD,The Ohio State University ,#MAGA2020
4800,10/11/2019 10:56,I am looking at the faces of the Trump loyalists. They are sneaking a glance with distain and fear. Inside they mus… https://t.co/CcF0fYuZUG,Philadelphia Area,#MAGA2020
4801,10/11/2019 10:55,"BOOM! At Rally President Trump RIPS ""LOSER"" Hunter Biden and Joe Biden ""Only Good Because He Understood how to Kiss… https://t.co/X8N10fiJ6k",Globalist ... In Full Panic !,#MAGA2020
4802,10/11/2019 10:55,@ElijahSchaffer Please show up to the polls to stop this madness #MAGA2020,"Kentucky, USA",#MAGA2020
4803,10/11/2019 10:55,"@TomFitton @realDonaldTrump Inside the arena #Trump expressed his love for #LawEnforcement &amp; America.
Outside… https://t.co/4a518Y0t8n",Vegas baby Yeah!,#MAGA2020
4804,10/11/2019 10:55,"#ColumbusDay
#LittleItalyCleveland
We will celebrate our heritage and our Italian traditions this Monday and no one… https://t.co/6H6XW5roeF",,#MAGA2020
4805,10/11/2019 10:54,"@PamelaLovatt @c_sonne @Alyssa_Milano @realDonaldTrump You make no sense!
#LiberalismIsAMentalDisorder 
#MAGA2020",The Ohio State University ,#MAGA2020
4806,10/11/2019 10:53,"💥RT💥Give a warm patriotic FOLLOW to a fellow conservative 
🇺🇸👉(@SABales)👈 🇺🇸
who lost 39k followers due to bias com… https://t.co/Sy4g3GKaCV",,#MAGA2020
4807,10/11/2019 10:53,"@IlhanMN Next
#MAGA2020",QueensNY,#MAGA2020
4808,10/11/2019 10:52,The Nobel Peace Prize has meant NOTHING since they gave it to Obama! WE THE PEOPLE are DONALD J. Trump’s prize! “Fo… https://t.co/U7tT4KZRXk,"Madison Heights, Va",#MAGA2020
4809,10/11/2019 10:52,@RealCandaceO Girl please...only liberal dims believe that garbage.  #WWG1WGA  #MAGA2020 #Trump2020LandslideVictory,"Pennsylvania, USA",#MAGA2020
4810,10/11/2019 10:51,"@wangstar20161 @TomFitton @realDonaldTrump S-P-E-C-T-A-C-L-E

Learn how to spell. #MAGA2020 #LearnEnglish",San Jose Ca,#MAGA2020
4811,10/11/2019 10:51,Not one single reporter can find Hunter Biden to interview him? #lamestreetmedia #fakenews #BidenCrimeFamily… https://t.co/7xl3G2luCB,USA,#MAGA2020
4812,10/11/2019 10:51,"Morning thoughts: 
Good always concurs evil !
#FridayThoughts #TrumpMinneapolis #MAGA2020",New York / Pennsylvania,#MAGA2020
4813,10/11/2019 10:48,"The #MAGA Rally was awesome!
@realDonaldTrump

Also, protesters are morons.
#MAGASOTA 
#MAGA2020",MN,#MAGA2020
4814,10/11/2019 10:48,"@Alyssa_Milano @realDonaldTrump Have you paid your taxes?
#TrumpMinneapolis 
#MAGA2020 
#LiberalismIsAMentalDisorder",The Ohio State University ,#MAGA2020
4815,10/11/2019 10:48,"@FKUJAK1 Hang in there, it will turn around keep tweeting and stay #MAGA2020",United States,#MAGA2020
4816,10/11/2019 10:47,@DianeBohallGray @163LJSCOTT @1ManPlusGod I didn’t hear/read anyone even suggest violence. Just come out wearing… https://t.co/c4HYXkIcmO,United States,#MAGA2020
4817,10/11/2019 10:46,"@CHIZMAGA @HarleyHap Be afraid, very afraid!
#TrumpMinneapolis 
#MAGA2020 
#LiberalismIsAMentalDisorder",The Ohio State University ,#MAGA2020
4818,10/11/2019 10:45,Shameful!! https://t.co/7iJWAR3AbO @OANN @FoxNews @TheAnswerRadio @DRUDGE @newsmax @andreakayeshow @trish_regan… https://t.co/zNQF7ghCut,"Pahrump, NV",#MAGA2020
4819,10/11/2019 10:45,"Whatever you do, it will be wrong because orange man bad and you must be impeached. No matter what it is, it wont m… https://t.co/z4ozShs1tF","Texas, USA",#MAGA2020
4820,10/11/2019 10:45,@jkcarnah Yes mam we sure do stand w our #LawEnforcement. #TrumpMinneapolis was amazing! @realDonaldTrump was on 🔥… https://t.co/cMpk81dV3J,,#MAGA2020
4821,10/11/2019 10:44,"@JoeBiden No, @POTUS has called for the truth regarding the selling out of your office. You got bigger problems tha… https://t.co/4plUVnElHL","North Carolina, USA",#MAGA2020
4822,10/11/2019 10:43,"hey .@realDonaldTrump - check it out!

another black world leader gets the #NobelPrize :)

#suckstobeyou
#trump2020… https://t.co/WMgTTfnqfa",Raleigh NC,#MAGA2020
4823,10/11/2019 10:41,@IlhanMN He forgot to mention an attention seeking adulterer and hypocritic who has done little for your community.  #MAGA2020,New York,#MAGA2020
4824,10/11/2019 10:41,"@SpeakerPelosi @7SinsOfTrump Shocking? It's not shocking! They are #REPUBLICANS! They have no decency, reason, hono… https://t.co/dLiLBjEK2v",SF,#MAGA2020
4825,10/11/2019 10:39,@Tombstone1954 These people have nothing better to do! Bunch of wackos that show the real sane people of this world… https://t.co/Xx1WBQTgOq,"Gilbert, AZ",#MAGA2020
4826,10/11/2019 10:39,"@RealSaavedra @ParaxisSd Hey @ewarren , incarcerated felons don’t get to vote.  You can stop pandering to them now.… https://t.co/LzfAq1awbm","Texas, USA",#MAGA2020
4827,10/11/2019 10:37,"@charliekirk11 Yep, having morals, common sense and common dignity will have that affect!  #MAGA2020","Uniontown, OH USA",#MAGA2020
4828,10/11/2019 10:34,@catturd2 Yes he is. #MAGA2020 #Trump2020,"Ohio, USA",#MAGA2020
4829,10/11/2019 10:34,"@NoTrump4me jajajaja Too Funny 

Love your poll !

Four more years !

#MAGA #MAGA2020 #KAG #KAG2020 
🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸… https://t.co/LnGMjyEIw2",,#MAGA2020
4830,10/11/2019 10:31,"@ElijahSchaffer Let’s manufacture more of these #MAGA2020 hats, caps, shirts, etc...",,#MAGA2020
4831,10/11/2019 10:28,@JoeBiden @realDonaldTrump 😂😂😂😂😂 who typed that for you Joe? #MAGA2020,,#MAGA2020
4832,10/11/2019 10:27,This ad looks like @TomSteyer raided a nursing home &amp; offered free pudding to say angry things about @POTUS. Willin… https://t.co/nhn0VrC1AP,,#MAGA2020
4833,10/11/2019 10:27,I just want to say I really enjoyed the rally last night. I hope everyone who was lucky enough to attend had a wond… https://t.co/uNrRItR3Co,Southern Indiana,#MAGA2020
4834,10/11/2019 10:25,Willful ignorance is real #MAGA2020 https://t.co/Gswss2YGxM,who cares?!,#MAGA2020
4835,10/11/2019 10:25,@SteveGuest @TrumpWarRoom How embarrassing!!! I’m a Minnesotan and I’m ashamed of how they behaved here during the… https://t.co/alqnfa8aKP,,#MAGA2020
4836,10/11/2019 10:23,Joe Scarborough said he will not show last nights rally due to Trump being detached from reality and emotionally no… https://t.co/eQfZMPltWU,,#MAGA2020
4837,10/11/2019 10:23,@IlhanMN Neither was President Trump!! 😍#twinning #MAGA2020,,#MAGA2020
4838,10/11/2019 10:21,@guntotinchick @roger5513 The fact that they were so many people there shows the resolve of the Trump train. We wil… https://t.co/lsrnWti7Ap,"Rhode Island, USA",#MAGA2020
4839,10/11/2019 10:17,@tracybeanz @AmericanP2019 @RonDeSantisFL @RepMattGaetz @SarahHuckabee @DonaldJTrumpJr @nedryun @TomFitton… https://t.co/xq6LMOS1a2,Mt. Pleasant Michigan,#MAGA2020
4840,10/11/2019 10:16,"@Blue2Reaganite And it’s about damn time the rest of the sissy Republicans follow suit  
Our POTUS is the real deal… https://t.co/hVPGNSUKEF",,#MAGA2020
4841,10/11/2019 10:13,@RealMattCouch We need a red wave in 2020! We have to turn out in numbers never before seen &amp; vote GOP. The leftist… https://t.co/JDRXPEfnm1,United States,#MAGA2020
4842,10/11/2019 10:11,"https://t.co/pVYitMtMq8  #MAGA2020 fans, here's @RudyGiuliani , cowardly, desperate stooge of @realDonaldTrump… https://t.co/dyUjtvG303","NJ, NY, LA, NJ in that order",#MAGA2020
4843,10/11/2019 10:07,"Oh, well @realDonaldTrump. There's always next year.
🤔Has the Nobel ever been awarded to a person in prison for hig… https://t.co/aOBOoekxSK","Maryland, USA",#MAGA2020
4844,10/11/2019 10:06,#FoxNews had @AreuCathy this morning to talk about the #SesameStreet drug addicted muppet. Cathy's perfect since in… https://t.co/DkU4na4iSP,,#MAGA2020
4845,10/11/2019 10:06,"But nothing to see here they say. 
#MAGA2020 https://t.co/iC9Z8Ka6uJ",Pennsylvania,#MAGA2020
4846,10/11/2019 10:05,This is what every U.S. Marine wants!!! Made by Marines for Marines!!! 🚨👉🏻https://t.co/09CYkyCNE5 #USMC #SemperFi… https://t.co/NyLcOCiqcq,"Worden, IL",#MAGA2020
4847,10/11/2019 10:05,@realDonaldTrump I hope you take my home state. They need the change. #MAGASOTA #MAGA2020 #MAGA,"Wisconsin, USA",#MAGA2020
4848,10/11/2019 10:04,@ec_kag @RightThing8 @epacheco255 @KarenLadybug1 @Rightwingmadman @gbroh10 @rkline56 @papamc01 @1kickassmarines… https://t.co/K3PM5fuLZm,Good Samaritan Works Inc.,#MAGA2020
4849,10/11/2019 9:55,"@JoeBiden @realDonaldTrump Shut up Joe. 
Go back to covering up your son’s transgressions. 
#MAGA2020 #KAG 
You hav… https://t.co/EK1Ucs0ETd",,#MAGA2020
4850,10/11/2019 9:52,@kurtmac @thehill For your #MAGA2020 inauguration party. https://t.co/FMibDnMmqZ,In your head,#MAGA2020
4851,10/11/2019 9:52,@dscc You people are fools.  #MAGA2020,"Elba, Alabama",#MAGA2020
4852,10/11/2019 9:47,"#BuildTheWall 
they distract the border patrol with poor immigrants and while they're processing them they signal t… https://t.co/FRFQKjblDW",,#MAGA2020
4853,10/11/2019 9:47,@CyrusMMcQueen @DonaIdTrumpJr #MAGA2020 WAKE UP,"East Harlem, Manhattan",#MAGA2020
4854,10/11/2019 9:46,@LucyKnows1 @kaylynhf Yes this is so true God bless him #maga2020,,#MAGA2020
4855,10/11/2019 9:39,Dems are so screwed #MAGA2020 https://t.co/oSgsM1Ju9Q,"Texas, USA",#MAGA2020
4856,10/11/2019 9:38,@realDonaldTrump What kind of lies are you going to come up with this time? Giuliani is 75. Do you really think he… https://t.co/Bz6dPPUtQ0,,#MAGA2020
4857,10/11/2019 9:36,#MinneapolisTrumpRally #Trump2020 #TrumpMeltdown #MentalHealthAwarenessDay #MAGA2020 #Democrats #Republican… https://t.co/pgfRRmtuxn,"Los Angeles, CA",#MAGA2020
4858,10/11/2019 9:30,"That little ""Joke "" just insulted all voters who believe that.
@realDonaldTrump
@MariaBartiromo
@Lrihendry… https://t.co/bLJJZ7hD3i",Washington DC - Maryland - Vir,#MAGA2020
4859,10/11/2019 9:29,"@PaisleyPark @prince
Just sue @realDonaldTrump, the #Person in court for #copyright #infringement.… https://t.co/vGvq0tAME7",,#MAGA2020
4860,10/11/2019 9:29,How did she and the other 3 #squadmembers get elected in the #FIRSTPLACE #MAGA2020 Alexandria Ocasio-Cortez hits ba… https://t.co/aOKFNcNpNr,Somewhereunderheaven ,#MAGA2020
4861,10/11/2019 9:29,"@no_silenced @darntheluck #KAG #MAGA2020 
#Trump2020 
#WWG1GWA 

We Love You 
President Trump https://t.co/eqD1yzBBCQ",United States of America,#MAGA2020
4862,10/11/2019 9:26,"Thank you Mr. President @realDonaldTrump, finally #America has a @POTUS that will put an end to the endless wars an… https://t.co/yne2bWfo92",Australia,#MAGA2020
4863,10/11/2019 9:23,#MAGA2020 WAKE UP https://t.co/hv63TjBDVC,"East Harlem, Manhattan",#MAGA2020
4864,10/11/2019 9:20,@DeepStateExpose Cowards #MAGA2020 #KAG2020,,#MAGA2020
4865,10/11/2019 9:19,@Go_USC_Gamecock @TheMazedog @Dbargen @CaliNeedsHelp @RNVthree @UAmericanOrADem @ColtsPens85 @srsmith667 @jewel516… https://t.co/pg99HwQ3MN,,#MAGA2020
4866,10/11/2019 9:19,@IlhanMN American hating socialist very accurate and you're correct I will be increasing my monthly donation to @realDonaldTrump  #MAGA2020,"Texas, USA",#MAGA2020
4867,10/11/2019 9:18,"@MattFinnFNC Cops look cool, collected, and professional. Libs, not so much. Looks like scene de-escalated to me. #MAGA2020 #Trump2020",Milwaukee,#MAGA2020
4868,10/11/2019 9:18,NOPE #MAGA2020!! ❤️🙏🇺🇸 https://t.co/gCnsc7iKLF,"Delaware, USA",#MAGA2020
4869,10/11/2019 9:17,@kenolin1 And fast. #WorstPresidentEver #MAGA2020 wake up,"East Harlem, Manhattan",#MAGA2020
4870,10/11/2019 9:13,"@latimespolitics Some folks just enjoy falling for the 
ART OF THE SCAM
Don't they??👇👇
#MAGA2020 #MAGARALLY… https://t.co/vBu8lvvkjB",,#MAGA2020
4871,10/11/2019 9:07,@ElijahSchaffer These people are cowards. #MAGA2020,,#MAGA2020
4872,10/11/2019 9:06,"When the heartless #government hangs up on you call  #Chickfila.
#jesusislove 
#ILovetheUSA 
#MAGA2020 
https://t.co/rXFoqcdMKn","Greenville, SC",#MAGA2020
4873,10/11/2019 9:01,"@CHIZMAGA @JoeBiden, @ewarren, @KamalaHarris is this your MN rally??? Wow! Amazing turnout. NOT. 
#MAGA2020… https://t.co/MoudvpzXB2",,#MAGA2020
4874,10/11/2019 9:00,"#Judges are out of control.
We are supposed to have 3 branches of government, not legislation from the bench.
No… https://t.co/Cmng4ipN46","Greenville, SC",#MAGA2020
4875,10/11/2019 8:57,"@BHodln @realDonaldTrump Great assessment!

Despite our President being slandered &amp; attacked for the past 3 years h… https://t.co/Rop1UjbuqK","Schenectady, NY",#MAGA2020
4876,10/11/2019 8:55,@anonforq @mwam1993 @moronmomma @la_cates @HGracePeaceLig1 @Angel5Christine @FortAwesome451 @beer_parade… https://t.co/cSFOa0n180,"PITTSBURGH, MO",#MAGA2020
4877,10/11/2019 8:49,"@LindseyGrahamSC
is only concerned with his own reelection campaign, and not our President @realDonaldTrump.
The… https://t.co/eiGyXT9Bhk","Greenville, SC",#MAGA2020
4878,10/11/2019 8:46,Say whaaaaaaaaat! Lmao! #MAGA2020 #KAG https://t.co/HgJf5DeiEi,Houston,#MAGA2020
4879,10/11/2019 8:45,@HotepJesus It’s difficult to hear a politician vote-speak after listening to Trump. He says what he means and mean… https://t.co/ZSCFU0CKS4,In your head,#MAGA2020
4880,10/11/2019 8:45,"@JudybellesLife @usaforyoubruv It’s become a leftist talking point. The left has used race to divide. 
Those of us… https://t.co/KkuTuM8sPd",Pittsburgh Pa ,#MAGA2020
4881,10/11/2019 8:42,"Well it's like this..
See what just happened to the Kurds??
THATS the kinda thing we mean is coming YOUR WAY just A… https://t.co/ue2aDjEixW",,#MAGA2020
4882,10/11/2019 8:29,"Summary of last night:

Trump rally:
Keep America Great.

Democrat Sexuality Forum:
Make America confused.

#KAG… https://t.co/Lg9k6UDLn8",,#MAGA2020
4883,10/11/2019 8:28,@realDonaldTrump This is the wagon you and your dwindling supports are hitched to now #GOP #MAGA #MAGA2020… https://t.co/psUvvBFDTk,,#MAGA2020
4884,10/11/2019 8:27,@ClintEastwoodLA @OtagoGrad @realDonaldTrump That is FANTASTIC. Thank you. #MAGA2020,,#MAGA2020
4885,10/11/2019 8:26,The new form of #ISIS attacking #MAGA2020 #MinneapolisTrumpRally #MinneapolisProtest #lefties https://t.co/khcR0ZI3eN,lebanon,#MAGA2020
4886,10/11/2019 8:22,Why drain the swamp when you can flush the colon? Swamps have ecosystems with purpose. Colons are full of shit.… https://t.co/g5siPHN3wM,"Phoenix, AZ",#MAGA2020
4887,10/11/2019 8:20,@charliekirk11 Everything  !!   #Trump2020  #MAGA2020   #KAGA2020,,#MAGA2020
4888,10/11/2019 8:18,"@SnarkyPost @AaronBlake President Trump supporters are not lions or hyenas. We are a diverse, not just white, group… https://t.co/Hs7bSZl4wv","Sugar Land, TX",#MAGA2020
